dealt-with-anxiety-depression-religious-spiritual.csv,Share - Question: mh8b - Engaged in religious/spiritual activities when anxious/depressed - Answer: Yes - Gender: all - Age_group: all,63.71511
dealt-with-anxiety-depression-religious-spiritual.csv,,
dealt-with-anxiety-depression-religious-spiritual.csv,,
dealt-with-anxiety-depression-religious-spiritual.csv,,
dealt-with-anxiety-depression-religious-spiritual.csv,,
dealt-with-anxiety-depression-religious-spiritual.csv,,
dealt-with-anxiety-depression-religious-spiritual.csv,,
dealt-with-anxiety-depression-religious-spiritual.csv,,
dealt-with-anxiety-depression-religious-spiritual.csv,,
dealt-with-anxiety-depression-religious-spiritual.csv,,
dealt-with-anxiety-depression-religious-spiritual.csv,,
dealt-with-anxiety-depression-religious-spiritual.csv,,
dealt-with-anxiety-depression-religious-spiritual.csv,,
dealt-with-anxiety-depression-religious-spiritual.csv,,
dealt-with-anxiety-depression-religious-spiritual.csv,,
dealt-with-anxiety-depression-took-prescribed-medication.csv,Share - Question: mh8d - Took prescribed medication when anxious/depressed - Answer: Yes - Gender: all - Age_group: all,39.97995
dealt-with-anxiety-depression-took-prescribed-medication.csv,,
dealt-with-anxiety-depression-took-prescribed-medication.csv,,
dealt-with-anxiety-depression-took-prescribed-medication.csv,,
dealt-with-anxiety-depression-took-prescribed-medication.csv,,
dealt-with-anxiety-depression-took-prescribed-medication.csv,,
dealt-with-anxiety-depression-took-prescribed-medication.csv,,
dealt-with-anxiety-depression-took-prescribed-medication.csv,,
dealt-with-anxiety-depression-took-prescribed-medication.csv,,
dealt-with-anxiety-depression-took-prescribed-medication.csv,,
dealt-with-anxiety-depression-took-prescribed-medication.csv,,
dealt-with-anxiety-depression-took-prescribed-medication.csv,,
dealt-with-anxiety-depression-took-prescribed-medication.csv,,
dealt-with-anxiety-depression-took-prescribed-medication.csv,,
dealt-with-anxiety-depression-took-prescribed-medication.csv,,
death-rates-from-mental-and-substance-disorders-by-age-who.csv,"Death rate per 100,0
death-rates-from-mental-and-substance-disorders-by-age-who.csv,000 people - Cause: Mental and substance use disorders - Sex: Both sexes - Age_group: YEARS0-4",0
death-rates-from-mental-and-substance-disorders-by-age-who.csv,"Death rate per 100,1.9796127
death-rates-from-mental-and-substance-disorders-by-age-who.csv,000 people - Cause: Mental and substance use disorders - Sex: Both sexes - Age_group: YEARS5-14",4.035046
death-rates-from-mental-and-substance-disorders-by-age-who.csv,"Death rate per 100,6.168589
death-rates-from-mental-and-substance-disorders-by-age-who.csv,000 people - Cause: Mental and substance use disorders - Sex: Both sexes - Age_group: YEARS15-49",1.12
death-rates-from-mental-and-substance-disorders-by-age-who.csv,"Death rate per 100,
death-rates-from-mental-and-substance-disorders-by-age-who.csv,000 people - Cause: Mental and substance use disorders - Sex: Both sexes - Age_group: YEARS50-69",
death-rates-from-mental-and-substance-disorders-by-age-who.csv,"Death rate per 100,
death-rates-from-mental-and-substance-disorders-by-age-who.csv,000 people - Cause: Mental and substance use disorders - Sex: Both sexes - Age_group: YEARS70+",
death-rates-from-mental-and-substance-disorders-by-age-who.csv,"Death rate per 100,
death-rates-from-mental-and-substance-disorders-by-age-who.csv,000 people - Cause: Mental and substance use disorders - Sex: Both sexes - Age_group: ALLAges",
death-rates-from-mental-and-substance-disorders-by-age-who.csv,,
death-rates-from-mental-and-substance-disorders-by-age-who.csv,,
death-rates-from-mental-and-substance-disorders-by-age-who.csv,,
depressive-disorders-prevalence-by-age.csv,Depressive disorders (share of population) - Sex: Both - Age: 5-14 years,0.9059628
depressive-disorders-prevalence-by-age.csv,Depressive disorders (share of population) - Sex: Both - Age: 15-19 years,4.3475633
depressive-disorders-prevalence-by-age.csv,Depressive disorders (share of population) - Sex: Both - Age: 20-24 years,6.0748014
depressive-disorders-prevalence-by-age.csv,Depressive disorders (share of population) - Sex: Both - Age: 25-29 years,6.706133
depressive-disorders-prevalence-by-age.csv,Depressive disorders (share of population) - Sex: Both - Age: 30-34 years,7.296537
depressive-disorders-prevalence-by-age.csv,Depressive disorders (share of population) - Sex: Both - Age: 35-39 years,8.066108
depressive-disorders-prevalence-by-age.csv,Depressive disorders (share of population) - Sex: Both - Age: 40-44 years,8.366741
depressive-disorders-prevalence-by-age.csv,Depressive disorders (share of population) - Sex: Both - Age: 45-49 years,7.9650507
depressive-disorders-prevalence-by-age.csv,Depressive disorders (share of population) - Sex: Both - Age: 50-54 years,7.50624
depressive-disorders-prevalence-by-age.csv,Depressive disorders (share of population) - Sex: Both - Age: 55-59 years,7.04701
depressive-disorders-prevalence-by-age.csv,Depressive disorders (share of population) - Sex: Both - Age: 60-64 years,6.6142545
depressive-disorders-prevalence-by-age.csv,Depressive disorders (share of population) - Sex: Both - Age: 65-69 years,6.2350993
depressive-disorders-prevalence-by-age.csv,Depressive disorders (share of population) - Sex: Both - Age: 70+ years,5.5845056
depressive-disorders-prevalence-by-age.csv,Depressive disorders (share of population) - Sex: Both - Age: All ages,3.8518453
depressive-disorders-prevalence-by-age.csv,Depressive disorders (share of population) - Sex: Both - Age: Age-standardized,4.996118
depressive-disorders-prevalence-ihme-vs-who.csv,Depressive disorders (share of population) - Sex: Both - Age: Age-standardized,
depressive-disorders-prevalence-ihme-vs-who.csv,Indicator:Estimated population-based prevalence of depression,
depressive-disorders-prevalence-ihme-vs-who.csv,Population (historical estimates),
depressive-disorders-prevalence-ihme-vs-who.csv,Continent,Asia
depressive-disorders-prevalence-ihme-vs-who.csv,,
